Age,Gender,Marital_Status,Dependents,Employment_Type,Industry,Monthly_Income,Monthly_Expense,Existing_EMI,Loan_Amount,Interest_Rate,Tenure_Months,New_EMI,Credit_Limit,Used_Credit,Credit_Score,Delinquencies_12M,Property_Value,Call_Count,Complaint_Flag,Review_Sentiment,Review_Length,Defaulted
46,Male,Single,1,Self-Employed,IT,88107.0,15527.0,5498.0,1843667.0,9.5,12,161659.0,560472.0,496919.0,751,1,2853102.0,0,0,-0.304,90,1
25,Male,Married,1,Salaried,Manufacturing,28779.0,6000.0,10751.0,214468.0,10.37,24,9933.0,169569.0,123298.0,748,0,320359.0,2,0,-0.601,78,1
35,Female,Single,2,Salaried,IT,63535.0,30338.0,17232.0,1137173.0,10.35,60,24358.0,150785.0,53463.0,806,0,1252278.0,1,0,-0.782,59,1
33,Male,Single,1,Contract,Govt,52636.0,6000.0,30978.0,664161.0,11.89,18,40468.0,218365.0,104944.0,669,0,1344258.0,1,0,-0.216,54,1
38,Female,Married,1,Salaried,Govt,191441.0,82816.0,60080.0,1761365.0,12.42,36,58856.0,1392789.0,959828.0,624,0,2040830.0,0,0,0.699,108,1
42,Male,Married,0,Salaried,Manufacturing,26383.0,6000.0,4732.0,227665.0,9.78,24,10482.0,157822.0,74026.0,677,0,363501.0,2,0,0.644,61,1
45,Female,Single,2,Salaried,Healthcare,31070.0,6000.0,2245.0,649186.0,10.42,24,30083.0,156328.0,33516.0,698,0,1208260.0,1,0,0.714,109,1
39,Male,Married,0,Salaried,Hospitality,97454.0,32017.0,40521.0,1421642.0,9.36,48,35621.0,704651.0,352114.0,740,0,1702163.0,4,0,0.383,51,1
40,Female,Married,0,Salaried,Govt,39989.0,13398.0,2256.0,536266.0,10.07,36,17321.0,193407.0,48475.0,618,1,711670.0,3,0,0.494,94,1
37,Female,Married,3,Contract,Hospitality,18052.0,6770.0,2461.0,363031.0,10.12,36,11734.0,40666.0,15347.0,655,2,834603.0,0,0,-0.527,68,1
21,Female,Single,1,Salaried,Retail,56816.0,18623.0,14627.0,988032.0,10.27,36,32006.0,352306.0,106261.0,704,0,1381864.0,3,0,-0.433,12,1
21,Male,Married,0,Salaried,Retail,142564.0,25234.0,56485.0,2230013.0,8.74,48,55219.0,808903.0,501877.0,743,0,4626125.0,3,0,0.753,52,1
40,Male,Single,2,Contract,Manufacturing,76029.0,17916.0,6826.0,1070040.0,11.52,60,23544.0,450332.0,76916.0,836,0,1206246.0,3,0,0.366,85,1
22,Female,Single,3,Self-Employed,Healthcare,86207.0,30569.0,19683.0,1838162.0,10.99,48,47499.0,414110.0,184076.0,679,0,2257203.0,4,0,-0.644,79,1
28,Male,Married,0,Salaried,Healthcare,66507.0,7790.0,21973.0,1064130.0,8.93,48,26446.0,135111.0,62204.0,803,1,1842756.0,4,0,0.039,70,1
38,Female,Married,1,Salaried,Healthcare,37934.0,6000.0,13635.0,677737.0,9.96,48,17176.0,291292.0,47482.0,799,0,1121333.0,2,0,0.724,60,1
32,Female,Married,0,Salaried,Retail,28023.0,6942.0,18126.0,243329.0,11.21,24,11365.0,100593.0,42406.0,686,0,335874.0,0,0,0.108,55,1
28,Female,Single,2,Salaried,Manufacturing,94464.0,33652.0,23304.0,788075.0,9.66,18,47206.0,420228.0,223598.0,689,1,981162.0,2,0,-0.858,99,1
27,Female,Single,1,Self-Employed,Manufacturing,48765.0,14249.0,5715.0,655470.0,13.46,48,17735.0,238035.0,167455.0,643,0,1261156.0,3,0,0.421,75,1
36,Male,Single,1,Contract,Govt,90026.0,19602.0,12424.0,1432384.0,14.11,60,33411.0,389098.0,15016.0,630,1,1813070.0,2,0,-0.207,67,1
51,Female,Single,1,Self-Employed,Manufacturing,65251.0,6305.0,18827.0,993626.0,9.82,60,21024.0,497332.0,274417.0,825,0,1128870.0,2,0,0.493,31,1
21,Male,Single,1,Self-Employed,Manufacturing,167190.0,20410.0,21660.0,1925945.0,12.21,24,90850.0,971111.0,674177.0,561,0,3891929.0,1,0,-0.022,85,1
34,Male,Divorced,1,Salaried,Retail,28289.0,9709.0,5645.0,233653.0,12.52,48,6213.0,135216.0,60543.0,593,1,403423.0,1,0,-0.446,70,1
46,Female,Married,1,Self-Employed,Healthcare,81436.0,50148.0,10943.0,1664456.0,9.44,48,41769.0,506528.0,106584.0,850,0,3897433.0,1,0,0.447,66,1
39,Male,Married,2,Salaried,Hospitality,55669.0,10571.0,5592.0,425294.0,10.36,36,13795.0,409829.0,203215.0,678,0,826788.0,3,0,0.926,77,1
30,Female,Single,1,Self-Employed,Manufacturing,90781.0,6000.0,17144.0,1283006.0,8.55,36,40531.0,669070.0,474321.0,818,0,3040827.0,5,0,-0.315,88,1
36,Female,Married,0,Salaried,Healthcare,48877.0,13459.0,20801.0,402625.0,14.35,36,13829.0,192752.0,62703.0,630,0,669608.0,2,0,0.299,84,1
40,Male,Married,2,Self-Employed,Manufacturing,45046.0,7781.0,217.0,909945.0,13.48,48,24629.0,314622.0,169294.0,642,0,1337399.0,4,0,-0.037,106,1
46,Female,Married,2,Self-Employed,Manufacturing,34934.0,11870.0,2949.0,597294.0,9.82,12,52462.0,177934.0,162354.0,712,1,820095.0,3,0,-0.105,22,1
21,Male,Married,1,Self-Employed,Manufacturing,120234.0,32044.0,26408.0,2308201.0,12.48,36,77196.0,271082.0,149177.0,656,1,3513882.0,2,0,-0.664,65,1
27,Female,Married,1,Salaried,Retail,144681.0,55558.0,12651.0,1371957.0,10.31,24,63505.0,1040677.0,327387.0,743,0,1667802.0,2,0,0.929,78,1
39,Female,Married,4,Contract,Manufacturing,33257.0,6000.0,11470.0,339330.0,10.13,36,10970.0,230108.0,35977.0,818,0,605638.0,2,1,0.847,107,1
40,Female,Divorced,2,Salaried,Healthcare,60046.0,15553.0,3736.0,932837.0,9.9,18,55981.0,475195.0,125445.0,722,0,1283146.0,2,0,-0.022,108,1
38,Male,Married,0,Contract,Retail,63346.0,18963.0,10363.0,810654.0,13.21,18,49892.0,379888.0,73377.0,641,0,1261766.0,2,0,-0.124,115,1
40,Male,Married,0,Salaried,Retail,75603.0,10758.0,22237.0,1363801.0,9.18,36,43483.0,237612.0,28117.0,655,0,3166000.0,0,0,0.536,36,1
45,Female,Single,1,Self-Employed,Hospitality,31939.0,8571.0,3463.0,667666.0,11.43,24,31252.0,210402.0,95219.0,616,0,759189.0,3,0,-0.773,71,1
41,Female,Single,1,Contract,Manufacturing,57905.0,12336.0,4242.0,804020.0,12.22,24,37931.0,345078.0,71644.0,656,2,1079137.0,2,0,0.079,68,1
62,Male,Married,3,Salaried,Healthcare,31355.0,8363.0,6569.0,209825.0,10.62,36,6832.0,109243.0,17748.0,675,0,350782.0,4,1,0.093,80,1
29,Male,Married,1,Salaried,Manufacturing,51449.0,8453.0,5422.0,811343.0,10.19,36,26252.0,225351.0,66731.0,665,0,1104561.0,2,1,-0.284,105,1
32,Female,Single,1,Salaried,Manufacturing,70696.0,12327.0,5899.0,772176.0,12.98,18,47441.0,496568.0,241859.0,582,0,1615471.0,0,0,0.934,96,1
21,Male,Married,0,Salaried,Healthcare,74097.0,14315.0,26523.0,931859.0,8.99,24,42567.0,225667.0,57953.0,686,0,1393625.0,4,0,0.176,39,1
42,Female,Single,3,Salaried,IT,43087.0,7222.0,7793.0,692797.0,12.49,18,42406.0,338392.0,290073.0,699,1,842959.0,3,0,0.65,128,1
38,Male,Married,0,Salaried,Manufacturing,35471.0,6000.0,4216.0,667392.0,9.37,24,30603.0,94815.0,48258.0,686,3,1200049.0,5,0,0.951,68,1
34,Male,Married,0,Contract,IT,50182.0,11387.0,10635.0,473714.0,12.4,24,22388.0,115186.0,83747.0,781,0,868267.0,1,0,-0.62,74,1
25,Female,Married,0,Salaried,Hospitality,56751.0,6000.0,2208.0,636966.0,7.53,48,15410.0,392584.0,137139.0,766,0,1460227.0,2,0,0.538,62,1
56,Female,Divorced,2,Self-Employed,IT,30247.0,7680.0,9624.0,597820.0,9.8,36,19234.0,65922.0,33296.0,700,0,1296078.0,1,0,-0.94,84,1
40,Female,Married,0,Self-Employed,Healthcare,71865.0,20049.0,34102.0,1333866.0,11.88,36,44227.0,301863.0,55355.0,669,0,3140888.0,0,0,0.056,106,1
44,Male,Married,2,Salaried,Manufacturing,31302.0,12037.0,6019.0,236065.0,11.29,60,5167.0,237210.0,107567.0,850,0,453060.0,2,0,0.852,79,1
23,Male,Married,1,Salaried,Retail,113361.0,42330.0,51913.0,2319767.0,10.5,48,59394.0,518295.0,171727.0,708,2,4295645.0,1,0,-0.216,129,1
39,Female,Married,1,Salaried,IT,50925.0,6192.0,4205.0,620584.0,10.52,12,54709.0,351834.0,177316.0,693,2,1450459.0,1,0,0.34,63,1
41,Female,Married,3,Salaried,Govt,24787.0,6000.0,4494.0,276851.0,11.85,36,9176.0,58893.0,40701.0,642,0,645376.0,1,0,0.822,66,1
53,Female,Single,3,Salaried,IT,63497.0,22763.0,10880.0,1087587.0,12.11,60,24253.0,468553.0,296816.0,636,0,1863096.0,3,0,0.888,104,1
42,Female,Single,3,Contract,IT,220775.0,61412.0,44637.0,1923520.0,10.7,36,62701.0,1057426.0,828109.0,690,0,4560159.0,6,0,0.34,66,1
47,Male,Single,0,Salaried,Manufacturing,62602.0,26038.0,26106.0,1101105.0,9.55,12,96574.0,286609.0,139422.0,742,0,1226876.0,2,0,-0.006,66,1
21,Female,Single,5,Self-Employed,Healthcare,56656.0,6000.0,3984.0,712201.0,12.69,48,18997.0,146519.0,22350.0,600,0,1275977.0,5,0,-0.58,113,1
34,Male,Single,0,Self-Employed,Retail,120017.0,44238.0,24829.0,1146315.0,9.28,12,100396.0,957004.0,704048.0,727,1,1514194.0,2,0,-0.811,62,1
37,Male,Married,0,Salaried,Govt,74473.0,7777.0,3610.0,1419731.0,10.86,48,36597.0,561916.0,212018.0,743,1,2431171.0,2,0,0.976,63,1
35,Male,Married,0,Salaried,Retail,45537.0,16563.0,9788.0,961677.0,9.73,60,20305.0,246484.0,103765.0,754,0,1548109.0,2,0,0.831,113,1
33,Male,Married,1,Self-Employed,Healthcare,23077.0,6000.0,207.0,387644.0,12.79,36,13022.0,77289.0,68636.0,480,1,622303.0,1,0,-0.568,60,1
33,Female,Divorced,1,Contract,Govt,61380.0,6161.0,12175.0,408940.0,13.79,36,13935.0,327871.0,226761.0,652,1,632701.0,1,0,-0.689,90,1
49,Female,Single,2,Salaried,Healthcare,52917.0,28155.0,6298.0,804904.0,11.49,36,26539.0,123996.0,103952.0,591,0,1121275.0,0,0,0.735,68,1
32,Female,Single,2,Salaried,Manufacturing,53677.0,30629.0,10906.0,523909.0,9.48,60,10998.0,205774.0,116269.0,660,2,579017.0,1,0,-0.802,41,1
43,Male,Single,1,Salaried,Govt,191007.0,6000.0,28589.0,3000000.0,11.37,24,140339.0,942987.0,701856.0,488,1,4009591.0,3,0,0.116,105,1
43,Female,Married,2,Salaried,Hospitality,32994.0,6000.0,5746.0,479780.0,13.17,48,12912.0,145393.0,85211.0,607,1,542114.0,2,0,0.454,48,1
32,Female,Married,1,Self-Employed,Govt,63799.0,10953.0,40560.0,726401.0,9.13,18,43335.0,322173.0,128497.0,683,0,1510581.0,0,0,0.751,81,1
37,Male,Single,1,Salaried,Manufacturing,45296.0,20945.0,25421.0,797650.0,11.36,24,37310.0,143504.0,28129.0,809,2,1495365.0,0,0,0.786,69,1
21,Female,Single,2,Salaried,Healthcare,24939.0,10028.0,6368.0,376708.0,10.28,48,9605.0,128868.0,57102.0,643,0,475697.0,2,0,0.666,73,1
30,Male,Single,1,Self-Employed,IT,57577.0,13844.0,32875.0,750638.0,9.32,36,23982.0,188180.0,138218.0,698,0,1005160.0,0,0,0.681,51,1
47,Male,Married,0,Salaried,Manufacturing,230343.0,70028.0,13916.0,3000000.0,12.18,48,79267.0,687517.0,138230.0,603,0,4161542.0,1,0,-0.094,37,1
30,Female,Married,1,Self-Employed,Manufacturing,61247.0,9968.0,23704.0,738232.0,9.98,48,18716.0,251767.0,110316.0,709,1,1186512.0,4,1,-0.472,76,1
21,Male,Single,1,Self-Employed,Healthcare,113313.0,21479.0,22711.0,1931690.0,9.42,24,88621.0,611632.0,89907.0,704,1,2838911.0,2,1,-0.836,128,1
46,Female,Divorced,0,Salaried,Retail,30278.0,11895.0,5723.0,401743.0,11.43,18,24393.0,184045.0,60926.0,673,0,654443.0,1,0,-0.644,37,1
23,Male,Married,2,Salaried,Govt,175270.0,51966.0,50382.0,1194239.0,8.5,48,29436.0,704267.0,179386.0,749,0,1990564.0,1,0,-0.162,52,1
50,Male,Single,1,Self-Employed,Retail,51361.0,9313.0,13226.0,561346.0,11.01,48,14511.0,327168.0,283803.0,723,0,1181162.0,2,0,0.56,114,1
36,Male,Married,2,Salaried,IT,44767.0,6642.0,5676.0,403536.0,11.43,48,10514.0,289362.0,96589.0,712,0,964429.0,3,1,-0.914,69,1
23,Female,Married,1,Self-Employed,Retail,60059.0,6000.0,17678.0,1146582.0,11.95,24,53947.0,298880.0,130061.0,712,1,1490509.0,1,0,0.233,76,1
29,Male,Married,0,Self-Employed,Manufacturing,43777.0,6000.0,7030.0,383270.0,9.74,36,12320.0,92475.0,60011.0,678,0,872800.0,2,0,-0.396,116,1
52,Female,Single,1,Salaried,Healthcare,44692.0,18539.0,2318.0,483554.0,9.44,24,22189.0,322191.0,184861.0,748,1,1123884.0,2,0,0.862,89,1
38,Female,Single,0,Salaried,IT,51505.0,9637.0,5710.0,781076.0,11.86,48,20515.0,297717.0,67343.0,847,1,1831128.0,0,0,-0.682,105,1
35,Male,Married,2,Salaried,IT,52884.0,8863.0,21521.0,382982.0,9.46,36,12261.0,348465.0,32752.0,702,0,547836.0,5,1,-0.665,90,1
38,Male,Single,3,Salaried,Hospitality,27704.0,6604.0,8683.0,535799.0,9.42,36,17143.0,151538.0,94206.0,678,0,640697.0,1,1,-0.756,121,1
34,Female,Married,4,Salaried,Manufacturing,44774.0,13777.0,16129.0,307673.0,12.6,60,6938.0,307894.0,130932.0,726,0,547544.0,2,0,0.158,65,1
30,Female,Single,3,Self-Employed,IT,58565.0,6000.0,3547.0,710420.0,9.74,36,22837.0,409664.0,188537.0,672,0,857020.0,4,0,-0.214,29,1
42,Male,Married,4,Self-Employed,IT,17485.0,6662.0,1706.0,147490.0,9.19,36,4703.0,131892.0,85826.0,763,0,327937.0,2,0,0.845,86,1
51,Male,Married,0,Self-Employed,Retail,54334.0,9252.0,8276.0,782371.0,14.16,12,70306.0,179202.0,91377.0,608,0,1466097.0,2,0,-0.484,87,1
37,Male,Single,0,Salaried,IT,55998.0,6000.0,4580.0,790778.0,11.65,48,20689.0,143781.0,6445.0,819,0,1192920.0,1,0,0.863,108,1
52,Male,Single,2,Salaried,Govt,66743.0,26389.0,13377.0,831373.0,9.37,48,20835.0,264341.0,76145.0,785,0,1247531.0,4,0,0.102,116,1
47,Male,Single,2,Salaried,Retail,35510.0,16384.0,261.0,574164.0,8.73,48,14215.0,189073.0,104670.0,850,0,673860.0,2,0,-0.146,72,1
21,Female,Married,1,Contract,Retail,46461.0,16733.0,20618.0,777882.0,13.6,48,21101.0,283043.0,222897.0,730,1,1132850.0,1,0,-0.514,85,1
43,Female,Married,2,Self-Employed,Govt,84735.0,48705.0,24285.0,1764136.0,10.62,36,57439.0,314388.0,185769.0,658,1,3467151.0,1,0,-0.172,55,1
49,Male,Married,2,Salaried,Retail,126343.0,47775.0,48303.0,1768112.0,10.87,18,106897.0,702406.0,473575.0,598,1,4074200.0,2,0,-0.965,103,1
21,Female,Married,2,Self-Employed,Retail,83746.0,22520.0,16200.0,792201.0,12.58,36,26532.0,575590.0,154722.0,627,0,1262020.0,2,1,0.84,82,1
30,Male,Married,0,Salaried,IT,131553.0,61030.0,45374.0,1935880.0,8.44,18,114878.0,782861.0,311009.0,693,0,4059168.0,1,0,0.98,58,1
41,Female,Married,1,Salaried,Govt,37941.0,10456.0,4703.0,310166.0,11.41,12,27472.0,249282.0,197442.0,759,0,426524.0,1,0,-0.223,89,1
27,Male,Single,2,Self-Employed,IT,54157.0,18779.0,6605.0,609146.0,9.73,36,19578.0,348894.0,230937.0,728,0,947250.0,2,0,0.675,81,1
36,Male,Married,0,Salaried,Manufacturing,124610.0,24175.0,81471.0,2122784.0,10.55,36,69046.0,643750.0,293154.0,581,0,4750849.0,1,0,0.677,124,1
32,Female,Divorced,0,Salaried,Manufacturing,39203.0,6000.0,2059.0,828160.0,12.42,18,50665.0,91078.0,71576.0,591,0,1124785.0,2,0,-0.475,92,1
26,Female,Married,0,Self-Employed,IT,24164.0,6656.0,80.0,310161.0,10.41,48,7928.0,104158.0,34984.0,664,0,722802.0,3,0,-0.138,127,1
34,Female,Single,2,Salaried,Hospitality,37733.0,18717.0,17542.0,458018.0,11.86,36,15182.0,113473.0,63102.0,764,1,585225.0,1,0,-0.933,37,1
31,Male,Single,3,Salaried,Govt,31649.0,15409.0,5721.0,414080.0,9.55,24,19022.0,191598.0,79246.0,734,0,732911.0,1,0,-0.866,99,1
34,Male,Married,2,Self-Employed,Govt,19391.0,6000.0,0.0,196056.0,9.14,18,11697.0,57356.0,12043.0,693,0,268606.0,1,0,-0.45,60,1
35,Male,Single,1,Salaried,Retail,139240.0,12408.0,47080.0,959697.0,10.47,18,57845.0,861677.0,394260.0,625,0,1150648.0,1,0,0.799,59,1
28,Female,Married,0,Self-Employed,IT,56024.0,6000.0,7286.0,1123848.0,10.9,48,28992.0,205765.0,105755.0,819,0,1384804.0,0,0,-0.718,58,1
27,Female,Married,1,Salaried,IT,72943.0,26873.0,16722.0,1591794.0,9.72,48,40158.0,175292.0,71322.0,799,1,3365680.0,0,0,-0.835,57,1
29,Female,Single,2,Salaried,Manufacturing,60968.0,6000.0,3040.0,401349.0,9.37,24,18404.0,226530.0,122182.0,724,1,792419.0,1,0,-0.175,66,1
40,Female,Divorced,0,Salaried,Govt,51491.0,16399.0,5480.0,960215.0,10.3,36,31119.0,329773.0,105788.0,750,1,1504514.0,3,0,-0.009,52,1
25,Male,Single,0,Salaried,Govt,25350.0,7422.0,3415.0,459235.0,10.51,60,9873.0,178764.0,104213.0,676,2,988042.0,1,0,0.098,43,1
48,Female,Married,4,Salaried,Retail,50681.0,8147.0,15546.0,462905.0,8.84,48,11484.0,110501.0,89971.0,694,1,805187.0,2,0,-0.486,79,1
26,Male,Married,1,Self-Employed,Healthcare,182734.0,68887.0,41355.0,2388956.0,14.68,36,82440.0,503387.0,266555.0,642,0,3327645.0,2,0,-0.189,65,1
54,Female,Married,3,Salaried,Healthcare,62230.0,27113.0,10271.0,1020621.0,10.22,18,61399.0,449789.0,226511.0,850,0,1740429.0,0,0,0.616,59,1
32,Male,Single,1,Self-Employed,Hospitality,38855.0,11856.0,6545.0,527612.0,9.44,36,16886.0,251100.0,94265.0,690,0,1209941.0,3,0,-0.296,85,1
30,Female,Married,0,Contract,Healthcare,154433.0,49639.0,25065.0,2052102.0,10.4,36,66602.0,979162.0,287602.0,643,0,3730887.0,1,1,-0.402,78,1
29,Female,Divorced,2,Contract,IT,115215.0,24466.0,38268.0,2178201.0,10.81,36,71116.0,760945.0,116018.0,724,0,5097188.0,5,0,0.6,73,1
40,Male,Single,0,Self-Employed,Retail,88889.0,41871.0,22656.0,938704.0,9.8,48,23718.0,481622.0,205835.0,722,1,1301314.0,2,1,-0.06,93,1
37,Male,Single,1,Salaried,IT,243782.0,71824.0,124204.0,2658923.0,10.15,36,85983.0,769512.0,385880.0,706,0,4781067.0,1,0,0.515,127,1
26,Female,Married,1,Self-Employed,Manufacturing,71048.0,6000.0,19547.0,1537518.0,8.96,60,31887.0,321240.0,214554.0,706,1,3628258.0,1,0,-0.502,104,1
37,Male,Married,0,Salaried,IT,46424.0,6000.0,5741.0,744410.0,10.88,48,19196.0,282908.0,134746.0,762,0,912704.0,4,0,-0.736,10,1
40,Female,Single,0,Salaried,Healthcare,74278.0,6000.0,10520.0,977196.0,10.95,36,31969.0,299173.0,31125.0,736,0,2254250.0,1,0,-0.691,73,1
37,Female,Single,0,Salaried,Manufacturing,100703.0,8200.0,20558.0,2157501.0,9.81,60,45639.0,242134.0,47801.0,710,0,4486465.0,4,0,0.868,51,1
48,Male,Married,2,Self-Employed,Retail,34284.0,10405.0,5844.0,352493.0,9.14,24,16126.0,114219.0,8287.0,663,0,440238.0,2,1,0.457,94,1
21,Female,Single,2,Salaried,Manufacturing,54997.0,21762.0,7153.0,763247.0,8.93,36,24246.0,322978.0,68324.0,690,0,1670162.0,1,0,0.69,10,1
33,Male,Married,1,Salaried,Hospitality,96700.0,22179.0,6501.0,1078253.0,10.69,24,50100.0,567657.0,292497.0,744,1,1319898.0,0,0,-0.602,61,1
29,Male,Divorced,0,Salaried,Hospitality,49138.0,20281.0,18179.0,1050958.0,7.5,24,47293.0,286835.0,210712.0,835,1,1789239.0,1,0,0.711,56,1
40,Male,Divorced,2,Self-Employed,Govt,41580.0,6000.0,1338.0,573156.0,11.76,36,18971.0,210397.0,190737.0,773,0,1049393.0,2,0,-0.425,75,1
55,Male,Single,1,Self-Employed,Healthcare,92253.0,7801.0,8465.0,588329.0,10.85,12,51956.0,297101.0,192530.0,559,0,1131125.0,2,0,0.435,92,1
22,Male,Single,1,Salaried,IT,70438.0,32334.0,4673.0,1136257.0,9.97,48,28802.0,393330.0,191845.0,666,0,2099844.0,1,0,0.215,45,1
27,Female,Single,0,Self-Employed,Healthcare,38012.0,6000.0,6388.0,317097.0,10.03,60,6742.0,200676.0,103694.0,772,0,725953.0,2,0,-0.229,84,1
33,Male,Divorced,2,Salaried,IT,51522.0,20686.0,10406.0,313315.0,10.19,36,10138.0,401708.0,134011.0,592,1,345652.0,1,0,-0.307,34,1
45,Male,Married,1,Salaried,Healthcare,42745.0,15829.0,9248.0,829849.0,13.29,36,28077.0,212665.0,74494.0,575,0,1059701.0,3,0,0.745,68,1
46,Female,Married,0,Salaried,Healthcare,21285.0,9872.0,0.0,300941.0,9.42,36,9629.0,113287.0,88501.0,662,0,635217.0,1,0,0.288,61,1
29,Male,Single,1,Salaried,Manufacturing,104176.0,28714.0,24915.0,867558.0,10.3,36,28116.0,475365.0,175169.0,700,0,1394816.0,3,0,0.704,41,1
44,Female,Divorced,3,Contract,Retail,30168.0,7277.0,6313.0,317571.0,12.62,36,10642.0,194099.0,104472.0,645,0,532532.0,4,0,0.929,68,1
35,Female,Married,1,Salaried,Govt,62872.0,20830.0,3773.0,665608.0,10.79,36,21725.0,167429.0,23357.0,754,0,1594873.0,0,0,-0.536,33,1
46,Male,Single,1,Salaried,IT,84356.0,35650.0,23350.0,1163992.0,9.34,36,37199.0,614849.0,63812.0,778,1,2531310.0,0,0,-0.697,53,1
37,Female,Married,3,Self-Employed,Healthcare,38787.0,6000.0,16487.0,276374.0,10.36,24,12799.0,265575.0,115245.0,714,1,494541.0,1,0,-0.063,108,1
41,Female,Single,2,Self-Employed,Retail,55399.0,8434.0,7498.0,420496.0,8.63,12,36701.0,254042.0,80277.0,691,0,653073.0,2,0,0.796,64,1
36,Female,Single,1,Salaried,Manufacturing,37924.0,8341.0,10511.0,320193.0,8.49,36,10106.0,241797.0,162151.0,700,1,556455.0,2,0,-0.218,54,1
27,Male,Married,1,Salaried,Healthcare,78657.0,6000.0,12852.0,1020470.0,10.12,36,32985.0,570787.0,198347.0,656,1,2285545.0,1,1,-0.362,70,1
27,Female,Married,1,Self-Employed,Retail,104372.0,6000.0,36099.0,1769998.0,11.41,60,38847.0,479247.0,181390.0,596,0,2672217.0,0,0,0.273,113,1
41,Female,Single,3,Salaried,IT,106225.0,37054.0,50948.0,1374641.0,7.83,12,119470.0,360312.0,175423.0,805,1,2114529.0,1,0,0.256,92,1
29,Female,Married,2,Salaried,IT,290497.0,63080.0,75323.0,3000000.0,13.11,48,80646.0,1500000.0,983075.0,562,1,5463135.0,1,0,-0.792,58,1
26,Female,Single,2,Self-Employed,Hospitality,53553.0,6000.0,23439.0,1023794.0,8.89,24,46720.0,332233.0,182953.0,651,1,2036204.0,1,0,0.232,71,1
34,Male,Single,1,Salaried,IT,69270.0,16382.0,2960.0,1072134.0,12.7,48,28603.0,193420.0,171997.0,679,0,2108397.0,4,0,0.726,88,1
41,Female,Single,0,Self-Employed,Healthcare,47066.0,13790.0,7635.0,595856.0,10.59,48,15282.0,371423.0,186933.0,725,1,1122270.0,3,0,0.596,68,1
43,Male,Married,2,Self-Employed,IT,58714.0,6000.0,16225.0,531441.0,10.7,36,17323.0,341777.0,105707.0,765,0,1166503.0,1,0,-0.753,80,1
29,Male,Married,0,Salaried,IT,41096.0,13489.0,4901.0,829492.0,10.06,24,38300.0,216743.0,130955.0,776,0,1524309.0,2,0,0.913,115,1
34,Male,Single,1,Self-Employed,IT,218914.0,50065.0,20412.0,1651168.0,8.67,24,75183.0,749084.0,258545.0,721,0,3225149.0,1,0,-0.979,35,1
42,Male,Married,0,Salaried,IT,32530.0,13100.0,8055.0,498552.0,9.65,36,16005.0,244297.0,193336.0,668,1,797900.0,0,0,0.772,67,1
30,Female,Married,1,Self-Employed,Govt,165978.0,55411.0,43490.0,1284053.0,10.22,36,41566.0,1150750.0,586821.0,634,0,2835795.0,2,0,-0.858,34,1
46,Male,Single,2,Salaried,Manufacturing,31263.0,6000.0,4991.0,242226.0,9.67,36,7778.0,115570.0,21140.0,702,0,538607.0,5,0,0.011,65,0
38,Male,Married,0,Salaried,Retail,229806.0,46756.0,50626.0,2145283.0,12.79,60,48581.0,1114645.0,438434.0,604,1,3613796.0,1,0,0.108,90,1
26,Male,Married,1,Self-Employed,Manufacturing,81874.0,13290.0,13729.0,963732.0,10.42,18,58065.0,596689.0,289219.0,682,0,1755381.0,1,0,-0.519,109,1
42,Male,Married,0,Salaried,IT,78729.0,20454.0,13047.0,1523695.0,11.72,12,135179.0,443494.0,79777.0,683,0,1677351.0,0,0,-0.745,74,1
33,Female,Single,2,Salaried,Govt,99431.0,22851.0,3611.0,1187731.0,10.57,36,38643.0,424144.0,237117.0,831,1,2823207.0,0,0,0.321,46,1
52,Male,Married,3,Contract,IT,59624.0,11258.0,33549.0,841147.0,10.65,48,21597.0,234562.0,120820.0,691,0,1264922.0,1,0,0.746,30,1
35,Male,Married,1,Contract,Retail,57688.0,18549.0,14459.0,481031.0,12.47,48,12779.0,240864.0,94991.0,680,0,865216.0,2,0,0.817,27,1
51,Male,Married,0,Salaried,IT,47352.0,15390.0,24374.0,985077.0,9.27,12,86270.0,254310.0,132812.0,850,0,1175526.0,3,0,0.589,44,1
59,Female,Single,2,Salaried,IT,73472.0,13326.0,33277.0,1059979.0,10.65,18,63977.0,574742.0,142957.0,716,0,2121709.0,3,0,-0.592,52,1
42,Female,Married,1,Self-Employed,Retail,62160.0,17657.0,8479.0,1303526.0,10.01,24,60157.0,465989.0,301018.0,724,0,2589632.0,1,0,-0.623,103,1
41,Male,Married,0,Self-Employed,Healthcare,38285.0,11922.0,2934.0,560067.0,8.81,36,17760.0,93090.0,51217.0,664,0,1180051.0,5,0,-0.429,34,1
33,Male,Married,1,Self-Employed,Retail,55357.0,19554.0,18567.0,1104652.0,9.91,48,27969.0,119113.0,53700.0,678,1,1342762.0,5,0,-0.408,53,1
38,Male,Married,2,Self-Employed,Manufacturing,77233.0,36870.0,45245.0,1270487.0,12.53,36,42521.0,294605.0,194789.0,707,1,2636938.0,3,0,0.594,52,1
44,Female,Married,0,Salaried,Govt,93249.0,28259.0,27235.0,1232598.0,10.98,60,26787.0,414677.0,101438.0,826,0,1664472.0,2,0,-0.73,62,1
56,Male,Married,2,Salaried,Retail,46908.0,6000.0,9110.0,817775.0,9.84,36,26326.0,340701.0,97369.0,707,1,1554005.0,2,0,-0.664,83,1
