Customer_ID,Age,Gender,City,Signup_Date,Annual_Income_INR,Total_Spend_12M_INR,Purchase_Frequency_12M,Avg_Order_Value_INR,Days_Since_Last_Purchase,Discount_Usage_Pct,Online_Purchase_Pct,App_Visits_Per_Month,Returns_Pct,Categories_Purchased,Loyalty_Points,Customer_Tenure_Months,Campaign_Response_Rate_Pct,Preferred_Channel
CUST01199,39,Female,Pune,2020-04-28,1407493.0,56189.0,15,3484.0,1,74.7,28.3,11.0,6.7,6,2800,77,68.8,Website
CUST00808,61,Female,Chennai,2021-02-23,1390418.0,107807.0,34,3351.0,11,19.2,34.3,18.0,2.1,5,6198,67,58.4,Website
CUST00713,35,Male,Chennai,2022-12-10,1215723.0,22190.0,3,7709.0,201,47.3,67.1,5.0,7.3,2,1422,45,15.3,Store
CUST01991,39,Male,Bengaluru,2023-08-03,1695157.0,154541.0,19,7501.0,16,19.4,72.8,22.0,4.8,5,6440,38,50.5,Mobile App
CUST01660,47,Male,Bengaluru,2020-04-15,2226710.0,125909.0,28,5254.0,17,7.3,44.2,13.0,5.1,5,5231,78,52.5,Store
CUST01191,28,Male,Bengaluru,2024-04-21,580822.0,101302.0,17,6019.0,14,20.3,82.6,26.0,4.6,5,4478,29,24.3,Mobile App
CUST01226,43,Male,Chennai,2020-01-21,266669.0,32895.0,5,7120.0,102,35.7,3.0,0.0,2.3,4,1624,80,14.7,Store
CUST00603,24,Female,Pune,2026-08-03,1265893.0,21426.0,1,21885.0,154,35.7,32.2,2.0,7.2,2,436,1,23.4,Website
CUST00271,49,Male,Hyderabad,2022-03-10,2282356.0,140210.0,28,5668.0,22,18.4,64.8,21.0,0.0,7,5882,55,72.3,Website
CUST01385,39,Male,Bengaluru,2022-01-22,910926.0,12090.0,4,2591.0,175,15.2,18.0,3.0,3.6,2,1475,56,0.0,Website
CUST00232,30,Male,Bengaluru,2023-03-06,975485.0,42887.0,10,4141.0,5,89.9,73.3,23.0,9.9,11,2842,42,68.3,Mobile App
CUST00050,42,Male,Hyderabad,2022-01-15,1540486.0,113763.0,34,3302.0,6,6.5,48.7,21.0,7.0,9,5829,56,63.6,Website
CUST00463,54,Male,Hyderabad,2023-03-08,1313954.0,17256.0,6,2801.0,188,47.4,18.6,4.0,0.0,1,885,42,10.1,Store
CUST01106,50,Female,Kolkata,2022-03-28,2267346.0,92535.0,7,12901.0,38,8.9,36.7,8.0,0.9,4,3199,54,17.3,Mobile App
CUST00856,30,Female,Mumbai,2024-12-05,1429438.0,47447.0,33,1425.0,16,39.4,86.7,35.0,6.5,6,3400,21,43.7,Mobile App
CUST00694,46,Male,Pune,2023-08-11,1104226.0,40754.0,18,2142.0,10,53.8,63.0,22.0,0.4,6,1819,37,72.3,Website
CUST01552,34,Male,Kolkata,2025-11-28,718177.0,90422.0,17,5251.0,4,29.4,94.5,24.0,6.4,10,4338,9,48.0,Mobile App
CUST01873,35,Female,Chennai,2023-05-06,1020810.0,33546.0,5,6626.0,239,30.6,100.0,1.0,2.1,3,1111,40,21.2,Mobile App
CUST00527,49,Female,Hyderabad,2025-06-18,941487.0,28513.0,3,9905.0,1,46.7,48.2,2.0,15.1,6,1587,15,18.5,Mobile App
CUST00174,33,Female,Delhi,2025-05-30,802572.0,26414.0,4,6783.0,114,71.7,41.0,5.0,11.4,1,1179,15,4.5,Website
CUST00721,27,Male,Chennai,2021-08-24,1148109.0,37426.0,8,4131.0,12,37.7,69.4,21.0,0.0,7,2577,61,44.5,Mobile App
CUST00415,41,Male,Chennai,2021-01-01,1963818.0,122929.0,19,7934.0,11,19.0,52.0,14.0,6.1,6,5125,69,35.0,Website
CUST00238,67,Female,Chennai,2019-06-21,3032814.0,81056.0,6,13705.0,35,33.3,50.8,7.0,3.4,4,3528,88,28.1,Store
CUST01473,41,Male,Kolkata,2018-03-31,1597742.0,104781.0,40,2660.0,14,19.8,70.5,26.0,4.3,6,7058,103,68.5,Website
CUST01336,45,Female,Pune,2024-07-17,1398950.0,30287.0,6,4629.0,179,60.7,92.0,3.0,8.6,1,1367,26,2.3,Mobile App
CUST01064,36,Male,Ahmedabad,2025-04-28,1259940.0,95129.0,24,3870.0,16,42.0,78.1,42.0,8.1,11,4718,16,30.1,Mobile App
CUST00024,29,Male,Ahmedabad,2026-08-01,838272.0,15082.0,8,2055.0,191,54.7,59.3,3.0,9.2,1,1500,1,13.4,Website
CUST01767,59,Male,Pune,2024-09-19,499486.0,21954.0,4,5794.0,203,44.7,36.1,3.0,6.7,5,1359,24,14.3,Store
CUST00064,47,Male,Chennai,2021-02-26,2741440.0,64252.0,4,16589.0,43,17.0,53.4,2.0,5.1,6,2547,67,29.9,Website
CUST00290,42,Female,Bengaluru,2023-11-23,1652516.0,140808.0,26,3686.0,11,0.0,80.9,21.0,10.7,8,5866,34,48.7,Mobile App
CUST00189,52,Male,Delhi,2023-09-20,1951209.0,119066.0,6,13011.0,12,13.2,63.6,1.0,4.3,6,5538,36,28.0,Mobile App
CUST00702,49,Male,Delhi,2023-09-23,250000.0,68142.0,14,5437.0,18,62.5,63.8,9.0,7.9,10,4048,36,99.7,Website
CUST01815,32,Female,Mumbai,2023-02-04,772321.0,32133.0,4,8662.0,71,47.8,34.8,6.0,12.4,3,1236,43,12.8,Website
CUST01138,43,Male,Hyderabad,2021-02-25,404778.0,49247.0,13,4043.0,39,82.7,60.1,9.0,12.0,6,2960,67,94.6,Store
CUST00355,19,Male,Ahmedabad,2026-06-02,1279752.0,70759.0,20,4080.0,16,15.4,100.0,27.0,8.3,6,3738,3,45.8,Mobile App
CUST00417,43,Female,Ahmedabad,2019-06-21,2203343.0,83955.0,19,5181.0,14,12.7,59.9,9.0,5.3,6,4179,88,95.9,Store
CUST01246,34,Male,Kolkata,2022-06-04,616259.0,65858.0,13,4121.0,20,80.0,86.9,11.0,11.0,5,2792,52,84.4,Mobile App
CUST00931,39,Male,Chennai,2023-03-04,1122761.0,41349.0,20,1911.0,54,,100.0,8.0,2.6,6,2302,43,78.0,Website
CUST00197,25,Male,Mumbai,2025-07-02,1277093.0,58099.0,13,4535.0,15,27.9,88.9,41.0,0.9,8,2920,14,62.5,Mobile App
CUST00580,43,Female,Chennai,2024-08-10,826799.0,58616.0,12,4780.0,22,87.2,82.5,9.0,6.3,4,3108,25,47.0,Mobile App
CUST01135,18,Male,Kolkata,2025-07-24,944872.0,31321.0,7,4855.0,286,62.1,0.0,6.0,10.0,5,1051,13,0.0,Store
CUST01814,27,Male,Hyderabad,2023-05-19,1025009.0,72521.0,12,6855.0,31,82.3,68.2,21.0,8.1,7,3421,40,68.7,Mobile App
CUST01935,45,Male,Pune,2017-04-26,2564551.0,98033.0,3,32495.0,47,28.8,12.7,3.0,2.3,5,4481,114,16.7,Store
CUST00434,19,Male,Kolkata,2026-08-17,1394268.0,23597.0,5,4133.0,193,56.8,44.9,2.0,9.2,1,1057,1,1.9,Store
CUST00101,41,Female,Hyderabad,2022-12-10,1400336.0,24567.0,7,3812.0,196,54.2,53.0,3.0,19.5,2,1320,45,12.1,Website
CUST01655,65,Male,Mumbai,2018-08-17,1101025.0,29862.0,8,4188.0,57,43.6,40.7,6.0,8.2,2,2685,98,3.6,Website
CUST00395,54,Male,Bengaluru,2018-11-15,1715531.0,145406.0,21,7562.0,18,8.0,36.7,14.0,9.2,8,6468,95,43.8,Store
CUST01939,41,Male,Pune,2025-02-24,912744.0,68931.0,19,3983.0,1,80.7,67.3,18.0,6.9,6,3639,18,55.0,Mobile App
CUST00221,38,Male,Pune,2021-05-05,910202.0,64745.0,15,5298.0,11,69.4,49.2,8.0,0.3,9,4366,65,77.0,Mobile App
CUST01676,29,Male,Pune,2021-06-29,972202.0,14458.0,5,3031.0,151,54.0,66.5,3.0,1.7,4,2472,63,10.4,Store
CUST01498,39,Male,Bengaluru,2024-01-18,1369394.0,69469.0,32,2874.0,8,27.8,90.3,32.0,3.3,9,3733,32,53.9,Mobile App
CUST01785,27,Other,Pune,2023-01-30,706728.0,71558.0,28,2273.0,26,86.2,72.0,4.0,5.0,1,5402,44,51.8,Store
CUST00345,34,Male,Ahmedabad,2017-09-29,3830980.0,72642.0,6,12611.0,60,20.7,38.2,5.0,3.3,2,3517,109,24.9,Mobile App
CUST01028,32,Male,Chennai,2020-12-16,859986.0,56939.0,11,5587.0,26,64.0,76.0,18.0,7.0,4,3774,69,81.1,Store
CUST00889,28,Female,Chennai,2022-01-03,,109132.0,34,3578.0,14,12.9,76.3,14.0,6.3,11,6175,57,43.5,Store
CUST01351,22,Male,Pune,2020-12-16,1184861.0,56548.0,7,10225.0,110,0.0,26.3,6.0,8.6,3,2926,70,24.5,Store
CUST00553,37,Male,Bengaluru,2022-10-09,786604.0,40111.0,11,4142.0,16,83.6,89.3,15.0,0.0,4,1723,47,62.5,Mobile App
CUST00744,63,Female,Chennai,2021-12-18,2347804.0,108264.0,31,3790.0,1,25.4,40.6,18.0,3.0,9,6036,57,62.2,Website
CUST01542,24,Female,Ahmedabad,2022-03-28,386282.0,91048.0,14,7416.0,2,67.6,45.6,13.0,7.4,8,3650,54,59.1,Website
CUST00539,46,Female,Hyderabad,2019-09-18,1316131.0,123437.0,42,3046.0,8,6.0,65.3,12.0,2.1,12,6734,85,60.2,Store
CUST00907,20,Female,Bengaluru,2026-08-08,355410.0,54795.0,31,2161.0,22,30.6,85.3,29.0,8.8,8,3221,1,98.5,Website
CUST01395,40,Female,Pune,2023-12-29,897416.0,33073.0,4,7875.0,165,80.0,80.7,1.0,16.8,1,1911,33,9.1,Website
CUST00116,21,Male,Mumbai,2026-08-09,1756211.0,6051.0,3,1765.0,149,16.1,76.1,8.0,5.1,1,29,1,9.8,Store
CUST00830,52,Male,Delhi,2026-08-09,274679.0,69906.0,14,5704.0,45,47.6,60.8,20.0,12.6,5,2910,1,48.2,Website
CUST01938,39,Male,Bengaluru,2023-06-19,,66460.0,27,2369.0,11,27.7,83.6,36.0,5.8,2,3736,39,41.1,Mobile App
CUST00809,40,Male,Bengaluru,2025-11-29,1664693.0,63408.0,14,3777.0,12,28.0,100.0,27.0,4.5,6,3971,9,62.0,Mobile App
CUST01311,48,Female,Pune,2022-04-04,460342.0,67301.0,19,3657.0,1,77.4,95.7,14.0,5.1,5,3899,54,74.7,Website
CUST01005,18,Male,Pune,2024-04-13,899647.0,41871.0,26,1688.0,30,39.9,100.0,25.0,9.4,7,2651,29,68.9,Mobile App
CUST00306,29,Female,Kolkata,2023-07-09,1158322.0,49397.0,20,2052.0,7,41.9,93.2,15.0,8.4,7,2547,38,41.7,Mobile App
CUST01101,54,Female,Ahmedabad,2019-09-16,1655985.0,160478.0,25,6407.0,2,11.0,62.2,13.0,5.3,11,6831,85,70.8,Website
CUST00480,22,Female,Bengaluru,2025-03-20,639505.0,57885.0,20,2616.0,59,47.5,72.6,9.0,12.4,4,3444,18,70.3,Store
CUST01424,30,Other,Pune,2021-10-24,654443.0,75332.0,8,10869.0,9,69.5,63.7,11.0,10.2,5,3802,59,84.5,Mobile App
CUST01076,30,Male,Bengaluru,2022-06-09,1076047.0,7704.0,14,542.0,5,72.4,100.0,11.0,14.0,10,1680,51,57.9,Website
CUST00571,34,Female,Hyderabad,2024-01-27,557314.0,41939.0,15,2324.0,9,67.9,45.5,16.0,12.3,3,2612,32,95.8,Website
CUST00619,39,Male,Hyderabad,2023-06-28,2451880.0,124035.0,28,3297.0,19,15.1,59.7,12.0,5.5,8,5799,39,60.0,Store
CUST01898,35,Female,Hyderabad,2022-11-16,1042848.0,78932.0,22,4049.0,40,73.8,88.1,13.0,14.7,8,4309,46,44.9,Website
CUST01266,45,Female,Bengaluru,2019-08-24,1280437.0,19817.0,5,4235.0,98,50.9,6.6,1.0,5.6,2,1491,85,17.7,Store
CUST00079,27,Male,Ahmedabad,2025-07-23,1623087.0,83835.0,19,5103.0,15,24.4,99.1,17.0,11.3,6,3653,14,44.5,Mobile App
CUST01912,39,Male,Hyderabad,2024-11-21,1986866.0,143559.0,26,6052.0,14,17.6,33.0,19.0,8.2,9,5937,22,50.8,Store
CUST00033,29,Female,Chennai,2022-01-26,1170288.0,60296.0,19,3558.0,15,79.8,86.9,18.0,16.6,7,4266,56,63.4,Website
CUST01538,67,Male,Bengaluru,2021-04-15,3148665.0,83403.0,9,11058.0,26,12.4,21.3,0.0,5.1,3,3563,65,20.1,Store
CUST01034,22,Female,Chennai,2026-08-05,428278.0,36866.0,6,5953.0,218,73.7,13.6,5.0,7.6,4,1536,1,9.7,Website
CUST01563,58,Female,Bengaluru,2023-12-02,688016.0,25942.0,1,25587.0,156,50.0,56.0,0.0,5.7,3,1266,33,18.5,Store
CUST00352,57,Male,Chennai,2022-11-22,1469022.0,91947.0,31,2889.0,15,26.3,48.5,19.0,8.2,7,4275,46,66.1,Mobile App
CUST00164,52,Female,Delhi,2021-09-04,1402711.0,110412.0,35,3483.0,13,9.5,63.2,16.0,0.0,6,6492,61,49.7,Store
CUST00204,30,Female,Pune,2020-04-14,1071511.0,104286.0,28,4002.0,11,15.1,79.2,6.0,8.6,7,5652,78,35.1,Website
CUST01054,40,Female,Pune,2022-07-07,1289996.0,154511.0,27,4688.0,6,12.2,40.1,13.0,5.0,6,6526,51,43.8,Website
CUST01365,24,Male,Hyderabad,2023-04-24,1206969.0,74097.0,18,4205.0,11,19.1,89.0,18.0,6.4,5,4615,41,47.6,Mobile App
CUST01967,53,Female,Mumbai,2016-10-27,1501028.0,109653.0,4,23291.0,68,7.1,41.5,8.0,2.0,1,5791,120,43.6,Website
CUST00496,28,Male,Ahmedabad,2026-01-15,1349339.0,79728.0,21,4178.0,9,35.8,88.0,22.0,8.6,7,4595,8,61.6,Mobile App
CUST01625,24,Male,Delhi,2022-01-05,1096619.0,57509.0,19,3485.0,57,58.4,78.0,7.0,16.4,7,4323,57,57.5,Website
CUST01966,27,Male,Pune,2019-11-12,2724629.0,123703.0,25,5060.0,22,2.2,64.8,15.0,8.2,10,6406,83,57.9,Website
CUST01963,40,Female,Mumbai,2024-08-01,1034886.0,43798.0,27,1803.0,30,42.2,86.8,20.0,9.1,5,3344,25,94.5,Mobile App
CUST00611,28,Female,Chennai,2025-01-12,1200642.0,71026.0,31,1710.0,23,38.9,86.9,11.0,5.6,11,4034,20,60.7,Mobile App
CUST00433,24,Male,Hyderabad,2022-07-15,2264652.0,70966.0,6,11723.0,3,16.0,25.2,7.0,3.0,6,3067,50,14.5,Store
CUST01492,40,Female,Ahmedabad,2021-06-07,440225.0,23517.0,6,2958.0,161,19.6,65.6,4.0,9.8,2,951,64,1.2,Mobile App
CUST00219,61,Male,Kolkata,2021-08-16,1295353.0,3000.0,2,1348.0,159,14.3,46.0,4.0,0.0,4,0,61,7.1,Website
CUST01931,23,Female,Ahmedabad,2023-07-25,1251933.0,77799.0,18,3651.0,21,50.0,100.0,29.0,5.6,9,3432,38,44.6,Mobile App
CUST01466,56,Male,Chennai,2022-03-30,1679400.0,113678.0,8,16524.0,105,13.9,0.0,3.0,6.3,7,4973,54,19.5,Website
CUST00631,48,Female,Mumbai,2021-09-10,626444.0,41274.0,2,24885.0,112,44.6,57.7,6.0,13.1,2,3081,61,28.8,Store
CUST01382,50,Female,Delhi,2021-01-30,2424493.0,108061.0,39,2534.0,11,7.1,67.7,17.0,5.2,10,5653,68,86.0,Mobile App
CUST01302,28,Male,Pune,2023-06-18,1203535.0,75719.0,20,3921.0,6,43.5,85.4,29.0,0.0,3,3835,39,41.3,Mobile App
CUST00060,44,Male,Chennai,2022-10-20,,173774.0,21,8248.0,11,14.1,44.7,15.0,0.2,11,7917,47,85.5,Website
CUST00299,43,Male,Mumbai,2025-06-04,1673467.0,107283.0,7,12640.0,37,9.1,27.6,5.0,1.7,5,4102,15,5.9,Store
CUST01711,63,Male,Mumbai,2020-09-07,2558316.0,139455.0,7,22225.0,54,19.5,51.6,2.0,6.2,2,5303,73,21.9,Website
CUST00074,33,Male,Hyderabad,2022-11-03,1125224.0,32473.0,17,2145.0,31,69.0,54.7,19.0,7.5,8,2437,47,62.9,Store
CUST00163,38,Male,Delhi,2022-07-09,1036211.0,50592.0,23,2202.0,19,83.5,56.2,4.0,10.3,7,2802,50,74.3,Mobile App
CUST01275,33,Female,Kolkata,2020-08-26,1769469.0,104285.0,28,3263.0,13,11.3,51.8,15.0,9.9,8,5356,73,45.6,Mobile App
CUST01594,35,Female,Delhi,2021-12-19,1026495.0,33757.0,19,1899.0,21,49.5,86.0,7.0,10.1,10,3109,57,45.7,Mobile App
CUST01434,47,Male,Mumbai,2020-11-19,1859214.0,116899.0,28,4365.0,13,15.1,100.0,10.0,14.7,5,6402,70,37.1,Website
CUST01613,75,Male,Hyderabad,2021-03-16,2142012.0,74520.0,6,11003.0,63,6.2,62.2,8.0,5.5,6,2850,67,13.1,Mobile App
CUST00592,50,Female,Ahmedabad,2024-03-18,1146748.0,59265.0,15,4570.0,15,29.4,86.5,29.0,9.6,8,3157,30,50.5,Website
CUST00317,28,Male,Chennai,2024-01-14,892609.0,43018.0,15,2827.0,48,73.5,57.1,15.0,0.0,5,2446,32,55.2,Store
CUST00046,27,Female,Pune,2025-10-19,961495.0,34899.0,2,17826.0,85,32.5,36.5,1.0,7.0,6,2263,11,1.5,Website
CUST01720,41,Male,Chennai,2023-02-23,637995.0,23562.0,4,5874.0,159,65.0,29.2,2.0,6.1,5,1943,43,23.1,Store
CUST01832,18,Male,Kolkata,2022-02-21,1129103.0,5109.0,3,1473.0,127,40.7,41.3,5.0,7.4,4,1509,55,3.5,Store
CUST00428,35,Female,Chennai,2026-07-21,1267175.0,37702.0,3,11225.0,171,53.2,30.7,2.0,13.3,2,530,1,0.3,Store
CUST00582,33,Male,Chennai,2024-08-27,840441.0,59463.0,13,4402.0,13,27.7,82.7,32.0,12.1,7,2325,25,55.0,Website
CUST00077,38,Female,Pune,2022-12-26,630609.0,31752.0,22,1475.0,49,87.8,64.2,6.0,13.8,5,2023,45,58.3,Mobile App
CUST01917,35,Female,Bengaluru,2021-07-07,947542.0,79054.0,25,3440.0,10,54.6,82.4,34.0,6.7,6,4874,63,59.2,Mobile App
CUST01415,64,Female,Kolkata,2018-10-06,2181995.0,110396.0,27,4422.0,1,0.0,42.6,17.0,9.8,7,6218,96,43.7,Website
CUST00781,30,Female,Chennai,2026-05-30,910900.0,57167.0,23,2173.0,54,89.9,65.4,10.0,6.3,4,2251,3,78.2,Website
CUST01920,38,Female,Chennai,2021-12-12,1060562.0,38090.0,5,8529.0,223,47.9,26.9,3.0,6.8,1,2729,57,17.9,Website
CUST01174,36,Male,Mumbai,2021-10-13,1453885.0,116394.0,8,16384.0,29,26.8,23.6,7.0,5.5,3,5091,59,10.5,Store
CUST01320,37,Female,Bengaluru,2023-01-18,1275510.0,43977.0,5,10029.0,282,86.5,54.2,3.0,13.4,5,1980,44,7.6,Store
CUST00938,33,Female,Chennai,2021-03-09,1365828.0,153107.0,27,5214.0,9,15.9,50.1,11.0,2.4,9,6956,67,77.8,Store
CUST00031,39,Male,Chennai,2024-01-15,1835548.0,91785.0,9,11008.0,1,,32.8,5.0,5.0,5,3979,32,28.5,Store
CUST01092,23,Male,Pune,2020-11-22,601444.0,91262.0,24,3840.0,14,37.8,94.4,22.0,5.7,6,5517,70,64.3,Website
CUST01616,35,Female,Delhi,2026-01-21,994049.0,87878.0,15,4998.0,18,76.3,71.3,17.0,6.3,4,3748,7,47.5,Store
CUST01230,42,Female,Pune,2022-08-03,2105612.0,151205.0,23,7168.0,11,5.1,19.3,11.0,7.5,8,7038,50,55.8,Store
CUST00975,31,Female,Mumbai,2026-08-10,1197882.0,49700.0,12,3730.0,28,85.6,62.0,12.0,14.3,4,2162,1,55.2,Website
CUST01085,29,Female,Ahmedabad,2023-10-03,1487729.0,44647.0,5,7424.0,124,56.3,22.4,2.0,4.2,2,2577,35,0.2,Store
CUST00515,31,Male,Pune,2022-01-03,782032.0,64464.0,25,2744.0,15,97.1,74.0,15.0,10.2,3,3848,57,31.3,Website
CUST01551,54,Female,Kolkata,2023-08-02,1445178.0,125622.0,25,3888.0,8,0.8,65.7,17.0,1.9,11,5879,38,58.9,Website
CUST01568,40,Male,Mumbai,2021-09-02,1602151.0,93511.0,27,2909.0,14,18.6,77.3,10.0,2.9,7,5195,61,58.9,Website
CUST01811,27,Male,Ahmedabad,2021-10-30,1119776.0,46474.0,10,5413.0,25,76.4,80.5,17.0,4.3,5,2234,59,95.5,Website
CUST01574,43,Female,Bengaluru,2022-09-28,1288038.0,5077.0,9,554.0,212,14.1,29.1,3.0,3.8,1,432,48,5.5,Store
CUST00045,51,Female,Mumbai,2023-03-03,1315150.0,24109.0,5,5053.0,161,0.0,52.0,3.0,7.7,4,1446,43,1.7,Store
CUST01687,25,Male,Hyderabad,2026-01-07,1225289.0,53627.0,30,1743.0,22,43.1,96.3,38.0,5.2,7,3400,8,49.7,Mobile App
CUST00169,43,Male,Kolkata,2024-07-08,733659.0,45609.0,18,2699.0,23,73.8,82.5,11.0,2.4,10,2647,26,59.5,Mobile App
CUST00304,37,Male,Bengaluru,2026-05-22,1059466.0,85763.0,26,3264.0,9,25.0,87.6,33.0,6.8,5,4360,3,61.3,Website
CUST00991,31,Male,Pune,2024-09-26,1117180.0,44205.0,31,1603.0,18,43.8,76.1,27.0,6.5,8,2739,23,44.3,Website
CUST00556,25,Male,Mumbai,2022-06-05,761067.0,60058.0,17,3411.0,6,96.8,47.9,18.0,3.2,7,2297,52,60.3,Website
CUST01925,39,Female,Delhi,2025-03-25,302498.0,71806.0,17,4880.0,35,82.4,80.3,23.0,5.1,6,3985,18,66.5,Mobile App
CUST00608,36,Male,Delhi,2020-08-17,1615394.0,149811.0,32,4160.0,21,8.4,49.1,19.0,5.4,8,7274,74,46.1,Store
CUST01619,42,Male,Ahmedabad,2026-04-21,1055141.0,33576.0,7,3929.0,234,31.3,47.2,6.0,0.0,2,1256,4,0.0,Store
CUST00758,41,Other,Ahmedabad,2026-08-02,,16431.0,3,5217.0,126,62.8,50.6,5.0,11.1,2,343,1,3.7,Store
CUST00439,39,Female,Pune,2018-01-14,3067370.0,127248.0,6,20545.0,67,19.8,59.5,7.0,2.0,4,5833,105,31.5,Website
CUST00583,43,Female,Bengaluru,2021-08-21,1894666.0,86879.0,30,2897.0,22,29.9,51.0,17.0,13.5,8,4299,61,40.2,Website
CUST01519,47,Female,Pune,2022-03-12,1718375.0,114738.0,21,5006.0,12,14.3,64.1,19.0,0.8,5,4737,54,39.7,Store
CUST00528,38,Female,Chennai,2021-06-01,1193578.0,3427.0,4,804.0,153,71.5,54.9,1.0,5.2,5,694,64,3.7,Store
CUST00343,47,Male,Delhi,2022-08-08,250000.0,26397.0,1,25679.0,169,58.4,59.3,0.0,1.0,2,1524,50,0.0,Store
CUST01737,22,Female,Kolkata,2023-01-01,250000.0,28432.0,7,4097.0,98,36.0,14.1,5.0,11.0,3,1796,45,7.8,Website
CUST00368,71,Male,Delhi,2021-03-04,2946361.0,104054.0,4,21762.0,28,13.9,28.3,4.0,3.0,4,4278,67,10.7,Store
CUST00186,23,Female,Hyderabad,2022-10-24,879815.0,44148.0,32,1430.0,5,40.2,82.6,27.0,9.0,6,2850,47,85.0,Mobile App
CUST01117,48,Female,Chennai,2020-07-05,1410329.0,119365.0,26,4033.0,5,0.0,39.5,16.0,6.5,9,6135,75,45.6,Mobile App
CUST01755,30,Male,Chennai,2023-07-27,491207.0,71819.0,23,2592.0,10,76.1,83.5,18.0,5.5,8,1724,38,73.8,Mobile App
CUST01426,22,Female,Chennai,2022-08-16,835351.0,60535.0,19,2848.0,7,95.1,63.2,14.0,5.7,8,3912,49,72.7,Store
CUST00301,45,Male,Pune,2021-12-07,3308184.0,107354.0,5,20287.0,1,5.9,53.1,4.0,7.3,2,5455,58,44.1,Store
CUST01904,43,Female,Bengaluru,2023-06-19,1800562.0,103605.0,30,3132.0,1,3.0,28.8,,3.5,7,4686,39,75.5,Store
CUST00833,45,Male,Bengaluru,2025-04-24,421023.0,60230.0,15,4367.0,29,73.8,55.4,11.0,4.7,8,3725,17,64.0,Store
CUST00544,34,Male,Chennai,2026-06-18,634836.0,8212.0,5,1365.0,92,34.7,24.1,5.0,4.9,4,315,2,13.2,Store
CUST01601,29,Male,Chennai,2021-07-23,620984.0,39006.0,6,8089.0,193,47.1,58.3,1.0,7.0,3,2288,62,,Website
CUST00351,33,Female,Kolkata,2026-01-03,856176.0,83663.0,19,4853.0,18,34.8,100.0,19.0,1.1,6,3845,8,25.9,Website
CUST01933,38,Female,Chennai,2021-05-15,1176856.0,125439.0,6,22391.0,42,12.7,54.5,9.0,9.3,5,4469,65,8.7,Store
CUST01511,45,Female,Ahmedabad,2020-05-03,1241146.0,104017.0,22,4260.0,8,15.8,38.1,13.0,8.4,7,4803,77,29.8,Website
CUST00979,23,Female,Delhi,2025-11-20,986990.0,99599.0,12,7850.0,13,20.1,90.6,24.0,9.4,8,4467,9,38.6,Mobile App
CUST00176,27,Female,Delhi,2019-05-29,1776896.0,132030.0,32,3959.0,21,17.8,61.4,8.0,0.8,10,7293,88,59.8,Website
CUST00483,27,Female,Bengaluru,2021-03-20,1281362.0,111473.0,17,6439.0,5,24.6,85.9,22.0,10.3,6,5011,66,54.7,Mobile App
CUST01413,48,Male,Kolkata,2023-01-23,719210.0,18642.0,4,5313.0,112,58.6,33.9,4.0,6.5,2,1435,44,17.8,Store
CUST01611,30,Female,Chennai,2023-10-10,676494.0,47760.0,27,1900.0,1,73.0,87.4,14.0,0.8,9,3730,35,34.2,Website
CUST00124,33,Female,Chennai,2023-07-01,873966.0,49732.0,18,2284.0,23,62.4,62.3,12.0,6.2,6,3062,39,81.3,Website
CUST00600,32,Female,Bengaluru,2024-02-29,1517164.0,55957.0,22,2836.0,4,23.9,91.9,27.0,1.8,7,3201,31,56.9,Mobile App
CUST01795,23,Male,Pune,2024-10-10,594155.0,11879.0,4,2696.0,125,30.4,48.1,2.0,8.0,1,0,23,30.4,Store
CUST01746,31,Male,Pune,2024-11-15,1468739.0,45497.0,19,2449.0,9,36.9,100.0,20.0,4.9,7,2500,22,31.3,Website
CUST01379,28,Male,Delhi,2021-10-23,900198.0,109442.0,16,7833.0,11,31.9,87.4,31.0,5.2,5,5117,59,12.9,Mobile App
CUST01186,57,Male,Delhi,2023-10-27,680176.0,21525.0,8,2765.0,177,49.7,35.6,4.0,7.8,1,934,35,,Store
CUST00486,43,Female,Ahmedabad,2024-02-11,614927.0,41231.0,18,1812.0,23,83.9,47.7,11.0,7.9,6,2277,31,67.0,Website
CUST00332,42,Female,Hyderabad,2024-05-11,892307.0,48694.0,26,1765.0,14,78.7,72.5,10.0,5.0,5,3231,28,46.1,Store
CUST00789,49,Male,Mumbai,2020-12-21,1985569.0,120178.0,4,28956.0,55,0.0,65.4,5.0,6.0,5,4457,69,27.9,Store
CUST00195,36,Female,Bengaluru,2021-01-10,1716475.0,146222.0,24,6669.0,10,17.8,77.0,16.0,14.7,10,7462,69,41.9,Mobile App
CUST00638,66,Female,Delhi,2022-11-10,2080967.0,58014.0,9,7530.0,30,8.9,35.4,3.0,3.6,4,3155,46,2.5,Website
CUST00472,43,Female,Bengaluru,2023-05-31,817967.0,80249.0,26,3367.0,17,29.4,100.0,27.0,7.5,4,4416,40,43.8,Mobile App
CUST01714,25,Male,Pune,2023-04-24,864997.0,21171.0,4,5928.0,106,23.7,5.8,2.0,8.7,3,1004,41,1.9,Store
CUST00323,50,Male,Ahmedabad,2025-01-21,464854.0,38333.0,32,1159.0,38,51.3,54.5,0.0,10.2,8,2066,20,60.9,Website
CUST01197,33,Female,Bengaluru,2025-02-14,750522.0,46560.0,19,2539.0,15,77.0,86.7,7.0,0.0,8,2319,19,62.3,Mobile App
